unix_time,value
1447986433.0,nan
1449152833.0,nan
1450319233.0,nan
1451485633.0,nan
1452652033.0,nan
1453818433.0,nan
1454984833.0,nan
1456151233.0,nan
1457317633.0,nan
1458484033.0,nan
1459650433.0,nan
1460816833.0,nan
1461983233.0,nan
1463149633.0,nan
1464316033.0,nan
1465482433.0,nan
1466648833.0,nan
1467815233.0,nan
1468981633.0,nan
1470148033.0,nan
1471314433.0,nan
1472480833.0,nan
1473647233.0,nan
1474813633.0,nan
1475980033.0,nan
1477146433.0,nan
1478312833.0,nan
1479479233.0,nan
1480645633.0,nan
1481812033.0,nan
1482978433.0,nan
1484144833.0,nan
1485311233.0,nan
1486477633.0,nan
1487644033.0,nan
1488810433.0,nan
1489976833.0,nan
1491143233.0,nan
1492309633.0,nan
1493476033.0,nan
1494642433.0,nan
1495808833.0,nan
1496975233.0,nan
1498141633.0,nan
1499308033.0,nan
1500474433.0,nan
1501640833.0,nan
1502807233.0,nan
1503973633.0,nan
1505140033.0,nan
1506306433.0,nan
1507472833.0,nan
1508639233.0,nan
1509805633.0,nan
1510972033.0,nan
1512138433.0,nan
1513304833.0,nan
1514471233.0,nan
1515637633.0,nan
1516804033.0,1015.2743028135237
1517970433.0,1013.5389737222229
1519136833.0,1016.3248869822189
1520303233.0,1012.1220489601725
1521469633.0,1013.7487214547559
1522636033.0,1012.7590233142059
1523802433.0,1013.6457363373871
1524968833.0,1012.5960852573036
1526135233.0,1011.7835375419435
1527301633.0,1010.0256762567416
1528468033.0,1009.2113511873432
1529634433.0,1011.2548513640846
